Molecule_ID,SMILES,R1:MolWt,R1:HeavyAtomCount,R1:NumHAcceptors,R1:NumHDonors,R1:TPSA,R1:MolLogP,R1:NumRotatableBonds,R1:RingCount,R1:NumAromaticRings,R1:FractionCSP3,R1:HeteroAtomCount,R1:HalogenCount,R2:MolWt,R2:HeavyAtomCount,R2:NumHAcceptors,R2:NumHDonors,R2:TPSA,R2:MolLogP,R2:NumRotatableBonds,R2:RingCount,R2:NumAromaticRings,R2:FractionCSP3,R2:HeteroAtomCount,R2:HalogenCount,R3:MolWt,R3:HeavyAtomCount,R3:NumHAcceptors,R3:NumHDonors,R3:TPSA,R3:MolLogP,R3:NumRotatableBonds,R3:RingCount,R3:NumAromaticRings,R3:FractionCSP3,R3:HeteroAtomCount,R3:HalogenCount,R4:MolWt,R4:HeavyAtomCount,R4:NumHAcceptors,R4:NumHDonors,R4:TPSA,R4:MolLogP,R4:NumRotatableBonds,R4:RingCount,R4:NumAromaticRings,R4:FractionCSP3,R4:HeteroAtomCount,R4:HalogenCount,R1_E(N),R1_E(N+1),R1_E(N-1),R1_E_HOMO(N+1),R1_E_HOMO(N-1),R1_VIP,R1_VEA,R1_X,R1_n,R1_s,R1_w,R1_AtomNum,R1_Weight,R1_HOMO,R1_HOMO_number,R1_LUMO,R1_HOMO_LUMO_Gap,R1_ODI_HOMO_1,R1_ODI_HOMO,R1_ODI_LUMO,R1_ODI_LUMO_Add1,R1_ODI_Mean,R1_ODI_Std,R1_Farthest_Distance,R1_Mol_Radius,R1_Mol_Size_Short,R1_Mol_Size_2,R1_Mol_Size_L,R1_Length_Ratio,R1_Len_Div_Diameter,R1_MPP,R1_SDP,R1_Dipole_Moment,R1_Quadrupole_Moment,R1_Octopole_Moment,R1_Volume,R1_Density,R1_ESPmin,R1_ESPmax,R1_Overall_Surface_Area,R1_Pos_Surface_Area,R1_Neg_Surface_Area,R1_Overall_Average,R1_Pos_Average,R1_Neg_Average,R1_Overall_Variance,R1_Nu,R1_Pi,R1_MPI,R1_Polar_Area,R1_ALIEmin,R1_ALIEmax,R1_ALIE_Ave,R1_ALIE_Var,R2_E(N),R2_E(N+1),R2_E(N-1),R2_E_HOMO(N+1),R2_E_HOMO(N-1),R2_VIP,R2_VEA,R2_X,R2_n,R2_s,R2_w,R2_AtomNum,R2_Weight,R2_HOMO,R2_HOMO_number,R2_LUMO,R2_HOMO_LUMO_Gap,R2_ODI_HOMO_1,R2_ODI_HOMO,R2_ODI_LUMO,R2_ODI_LUMO_Add1,R2_ODI_Mean,R2_ODI_Std,R2_Farthest_Distance,R2_Mol_Radius,R2_Mol_Size_Short,R2_Mol_Size_2,R2_Mol_Size_L,R2_Length_Ratio,R2_Len_Div_Diameter,R2_MPP,R2_SDP,R2_Dipole_Moment,R2_Quadrupole_Moment,R2_Octopole_Moment,R2_Volume,R2_Density,R2_ESPmin,R2_ESPmax,R2_Overall_Surface_Area,R2_Pos_Surface_Area,R2_Neg_Surface_Area,R2_Overall_Average,R2_Pos_Average,R2_Neg_Average,R2_Overall_Variance,R2_Nu,R2_Pi,R2_MPI,R2_Polar_Area,R2_ALIEmin,R2_ALIEmax,R2_ALIE_Ave,R2_ALIE_Var,R3_E(N),R3_E(N+1),R3_E(N-1),R3_E_HOMO(N+1),R3_E_HOMO(N-1),R3_VIP,R3_VEA,R3_X,R3_n,R3_s,R3_w,R3_AtomNum,R3_Weight,R3_HOMO,R3_HOMO_number,R3_LUMO,R3_HOMO_LUMO_Gap,R3_ODI_HOMO_1,R3_ODI_HOMO,R3_ODI_LUMO,R3_ODI_LUMO_Add1,R3_ODI_Mean,R3_ODI_Std,R3_Farthest_Distance,R3_Mol_Radius,R3_Mol_Size_Short,R3_Mol_Size_2,R3_Mol_Size_L,R3_Length_Ratio,R3_Len_Div_Diameter,R3_MPP,R3_SDP,R3_Dipole_Moment,R3_Quadrupole_Moment,R3_Octopole_Moment,R3_Volume,R3_Density,R3_ESPmin,R3_ESPmax,R3_Overall_Surface_Area,R3_Pos_Surface_Area,R3_Neg_Surface_Area,R3_Overall_Average,R3_Pos_Average,R3_Neg_Average,R3_Overall_Variance,R3_Nu,R3_Pi,R3_MPI,R3_Polar_Area,R3_ALIEmin,R3_ALIEmax,R3_ALIE_Ave,R3_ALIE_Var,R4_E(N),R4_E(N+1),R4_E(N-1),R4_E_HOMO(N+1),R4_E_HOMO(N-1),R4_VIP,R4_VEA,R4_X,R4_n,R4_s,R4_w,R4_AtomNum,R4_Weight,R4_HOMO,R4_HOMO_number,R4_LUMO,R4_HOMO_LUMO_Gap,R4_ODI_HOMO_1,R4_ODI_HOMO,R4_ODI_LUMO,R4_ODI_LUMO_Add1,R4_ODI_Mean,R4_ODI_Std,R4_Farthest_Distance,R4_Mol_Radius,R4_Mol_Size_Short,R4_Mol_Size_2,R4_Mol_Size_L,R4_Length_Ratio,R4_Len_Div_Diameter,R4_MPP,R4_SDP,R4_Dipole_Moment,R4_Quadrupole_Moment,R4_Octopole_Moment,R4_Volume,R4_Density,R4_ESPmin,R4_ESPmax,R4_Overall_Surface_Area,R4_Pos_Surface_Area,R4_Neg_Surface_Area,R4_Overall_Average,R4_Pos_Average,R4_Neg_Average,R4_Overall_Variance,R4_Nu,R4_Pi,R4_MPI,R4_Polar_Area,R4_ALIEmin,R4_ALIEmax,R4_ALIE_Ave,R4_ALIE_Var,Cacetal-q(N),Cacetal-q(N+1),Cacetal-q(N-1),Cacetal-f-,Cacetal-f+,Cacetal-f0,Cacetal-CDD,Cacetal-wA,Cacetal-NNuA,Cacetal-s-,Cacetal-s+,Cacetal-s0,Cacetal-s+/s-,Cacetal-s-/s+,E(N),E(N+1),E(N-1),E_HOMO(N+1),E_HOMO(N-1),VIP,VEA,X,n,s,w,NNu,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,Omax1-CDD,Omax2-CDD,Omax1-NNuA,Omax2-NNuA,Omax1-f+,Omax2-f+,Omax1-f-,Omax2-f-,Omax1-f0,Omax2-f0,Omax1-q(N),Omax2-q(N),Omax1-q(N+1),Omax2-q(N+1),Omax1-q(N-1),Omax2-q(N-1),Omax1-s+,Omax2-s+,Omax1-s+/s-,Omax2-s+/s-,Omax1-s-,Omax2-s-,Omax1-s-/s+,Omax2-s-/s+,Omax1-s0,Omax2-s0,Omax1-wA,Omax2-wA,g_MolWt,g_HeavyAtomCount,g_HeteroAtomCount,g_HalogenCount,g_FormalCharge,g_NumValenceElectrons,g_NumRadicalElectrons,g_NumHAcceptors,g_NumHDonors,g_TPSA,g_MolLogP,g_MolMR,g_NumRotatableBonds,g_RingCount,g_NumAromaticRings,g_FractionCSP3,g_BertzCT,g_BalabanJ,g_HallKierAlpha,g_Kappa1,g_Kappa2,g_Kappa3,g_Chi0v,g_Chi1v,g_LabuteASA,g_Gasteiger_q_min,g_Gasteiger_q_max,g_Gasteiger_q_mean,g_Gasteiger_q_std,g_Gasteiger_absq_max,g_Gasteiger_q_pos_sum,g_Gasteiger_q_neg_sum,g_Gasteiger_absq_sum,g_PEOE_VSA1,g_PEOE_VSA2,g_PEOE_VSA3,g_PEOE_VSA4,g_PEOE_VSA5,g_PEOE_VSA6,g_PEOE_VSA7,g_PEOE_VSA8,g_PEOE_VSA9,g_PEOE_VSA10,g_PEOE_VSA11,g_PEOE_VSA12,g_PEOE_VSA13,g_PEOE_VSA14,Experimental_log_kH,Train_test_split
EXP0001,CCOC(C)OCC,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,30.07,2,0,0,0,1.0262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-79.82736,-79.74143,-79.496909,0.061063,-0.391093,0.330451,-0.08593,0.12226,0.416381,2.401649,0.017949,8,30.06912,-0.334193,9,0.111338,0.445531,17.55,17.55,13.23,13.07,15.35,2.2007271525566274,8,2.748,4.333,4.405,4.93,0.3606965174129353,0.8970160116448325,0.625566,2.004658,0,0.417959,0,436.72073,0.7715,-3.11791,6.34421,296.84374,180.8512,115.99254,0.00196893,0.0046142,-0.00215546,1.061e-05,0.14078172,0.00354414,0.09941518,0,10.43711,12.95988,0.41336924,0.00056729,-40.514764,-40.421618,-40.131971,0.063228,-0.476302,0.382793,-0.093146,0.144823,0.475939,2.101108,0.022034,5,16.0425,-0.383609,5,0.124783,0.508391,33.06,31.81,21.33,28.36,28.64,4.557954585118198,5,2.093,3.981,4.032,4.159,0.3416858363457114,0.993549928332537,0.564972,1.631894,0.000241,0.000257,3.8922,279.61408,0.6429,-3.48727,8.08452,211.70035,113.84809,97.85226,0.0018705,0.0060319,-0.00297116,1.624e-05,0.1152228,0.00465885,0.12563937,0,10.91819,12.25466,0.4191946,0.00016824,0.1215333333333333,0.0589333333333333,0.1744333333333333,0.0529333333333333,0.0626,0.0578,0.0096999999999999,0.02195,0.1180633333333333,0.1675333333333333,0.1980333333333333,0.1827666666666666,1.1829666666666667,0.8464666666666667,-387.509568,-387.4417853,-387.2612533,0.043153,-0.304358333,0.2483146666666666,-0.067782667,0.090266,0.316097,3.164356333333333,0.0129083333333333,0.0819596666666666,22,118.1744,-0.253237667,33,0.0910273333333333,0.344265,23.77333333333333,25.266666666666666,6.726666666666667,6.803333333333334,15.6425,8.898511977134506,19.33333333333333,4.574000000000001,5.355333333333333,7.860666666666666,8.996,0.4049984650906674,0.9833500227209092,0.7934033333333333,2.9951993333333333,3.067482,4.87116,32.72813333333334,1202.46092,1.1012666666666666,-46.066,18.54548,665.2195566666667,404.32137000000006,260.8981933333334,-0.000542813,0.01370483,-0.023144437,0.0005295466666666,0.1056827033333333,0.0172930066666666,0.4690012266666667,41.29666666666666,9.692683333333331,13.83794,0.41577262,0.0006767133333333,-0.140333333,-0.188266667,0.3630166666666666,0.4710833333333333,0.0227333333333333,0.0226999999999999,0.1630666666666666,0.2109333333333333,0.0928666666666666,0.1168,-0.202766667,-0.2061,-0.2255,-0.2288,-0.0397,0.0047999999999999,0.0715666666666666,0.0714666666666666,0.1456,0.1215666666666666,0.5143333333333333,0.6691333333333334,7.141633333333334,10.358466666666668,0.2929666666666666,0.3703,0.0078533333333333,0.0078433333333333,118.176,8,2,0,0,50,0,2,0,18.46,1.4054,32.713999999999984,4,0,0,1,33.30296890880646,2.919612641438553,-0.08,7.919999999999998,5.064508670520231,4.088918918918919,5.808060412490447,3.040318621543378,50.791052058826345,-0.353261603,0.1542551713858135,-0.069355799,0.1742529000665146,0.3532616030064746,0.2480222096794965,-0.802868603,1.0508908122869471,9.473725907600098,0,0,0,0,0,20.771211599071872,13.213763929025836,0,0,6.290026729335213,0,0,0,0.58000412,train
EXP0002,CCOC(OCC)C(C)C,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,58.124,4,0,0,0,1.6623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-158.455106,-158.382492,-158.14978,0.051472,-0.36235,0.305326,-0.072614,0.116356,0.37794,2.645924,0.017911,14,58.12235,-0.311233,17,0.093842,0.405075,15.21,14.29,7.57,10.87,11.985,3.0186545015950403,13,3.372,5.068,6.225,6.741,0.3737939447709881,0.9995551601423488,0.70827,2.668452,0.101903,0.442159,10.1214,749.18697,0.8694,-3.65778,6.45662,439.40101,286.61077,152.79024,0.0022652,0.00497782,-0.00282324,1.022e-05,0.17591197,0.00384379,0.11506667,0,9.80835,12.83754,0.40373838,0.00042365,-40.514764,-40.421618,-40.131971,0.063228,-0.476302,0.382793,-0.093146,0.144823,0.475939,2.101108,0.022034,5,16.0425,-0.383609,5,0.124783,0.508391,33.06,31.81,21.33,28.36,28.64,4.557954585118198,5,2.093,3.981,4.032,4.159,0.3416858363457114,0.993549928332537,0.564972,1.631894,0.000241,0.000257,3.8922,279.61408,0.6429,-3.48727,8.08452,211.70035,113.84809,97.85226,0.0018705,0.0060319,-0.00297116,1.624e-05,0.1152228,0.00465885,0.12563937,0,10.91819,12.25466,0.4191946,0.00016824,0.1210333333333333,0.0774333333333333,0.1648,0.0437666666666666,0.0435666666666666,0.0436666666666666,-0.0002,0.01548,0.09759,0.1385333333333333,0.1380666666666666,0.1383,0.9944666666666668,1.2009666666666667,-466.136234,-466.068144,-465.8877397,0.0443036666666666,-0.305965333,0.2484946666666666,-0.06809,0.0902023333333333,0.3165846666666667,3.1599316666666666,0.012872,0.0818123333333333,28,146.22763,-0.253384667,41,0.0891193333333333,0.3425036666666667,20.19333333333333,22.646666666666665,5.066666666666666,4.890000000000001,13.199166666666668,8.276084927883351,24.666666666666668,4.988,5.983666666666667,8.685333333333332,9.581666666666663,0.3951071216650701,0.9610844984846952,0.9097983333333334,3.5923336666666668,3.228241333333333,4.458306,39.234,1505.197953333333,1.088666666666667,-45.22270333,19.94530333333333,785.5771466666666,475.70587666666665,309.8712766666667,-0.000308687,0.0127081933333333,-0.02055842,0.00043827,0.1331614466666666,0.01576963,0.4278148166666666,39.123333333333335,9.813586666666668,13.817053333333334,0.4115954533333333,0.00061661,-0.2026,-0.1348,0.4966266666666666,0.3335333333333333,0.0203666666666666,0.0153,0.2229666666666666,0.1501,0.1216666666666666,0.0827,-0.2008,-0.193633333,-0.221166667,-0.208933333,0.0221999999999999,-0.043533333,0.0640333333333333,0.0483333333333333,0.0922333333333333,0.1022,0.7049666666666666,0.4733666666666667,12.317433333333334,10.021533333333332,0.3845,0.2608666666666666,0.0069933333333333,0.0053633333333333,146.23,10,2,0,0,62,0,2,0,18.46,2.0415,41.87800000000001,5,0,0,1,58.438561897747256,3.4998573332807723,-0.08,9.92,5.685803850156088,3.854020551508844,7.385410681680073,3.9510022240663374,63.52093628761955,-0.352686352,0.1592854498665285,-0.064667463,0.1571284865955762,0.3526863523539748,0.2574272342562446,-0.904101866,1.1615291004352075,9.473725907600098,0,0,0,0,13.847474399381248,13.847474399381248,19.13166997518723,0,0,6.290026729335213,0,0,0,0.40039637,train
EXP0003,CCOC(OCC)C(C)(C)C,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,72.151,5,0,0,0,2.0524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-197.768859,-197.705251,-197.466949,0.042881,-0.35245,0.30191,-0.063608,0.119151,0.365518,2.735846,0.01942,17,72.14897,-0.307804,21,0.084344,0.392148,14.15,13.65,6.25,7.84,10.4725,3.477789348134818,12,3.371,5.789,5.979,5.985,0.3371261195290937,0.8877187778107387,1.145964,3.775888,0.000388,0.000937,14.8358,899.98739,0.8983,-3.59955,6.60302,495.36543,305.3413,190.02413,0.00241504,0.005693,-0.00285217,1.101e-05,0.15512149,0.00432791,0.12526069,0,10.34596,12.13896,0.40046798,0.00027186,-40.514764,-40.421618,-40.131971,0.063228,-0.476302,0.382793,-0.093146,0.144823,0.475939,2.101108,0.022034,5,16.0425,-0.383609,5,0.124783,0.508391,33.06,31.81,21.33,28.36,28.64,4.557954585118198,5,2.093,3.981,4.032,4.159,0.3416858363457114,0.993549928332537,0.564972,1.631894,0.000241,0.000257,3.8922,279.61408,0.6429,-3.48727,8.08452,211.70035,113.84809,97.85226,0.0018705,0.0060319,-0.00297116,1.624e-05,0.1152228,0.00465885,0.12563937,0,10.91819,12.25466,0.4191946,0.00016824,0.1222,0.0883,0.1623,0.0402,0.0339,0.037,-0.0063,0.01143,0.08948,0.1259333333333333,0.1062,0.1161,0.8432666666666666,1.1858333333333333,-505.450459,-505.379851,-505.202012,0.052317,-0.305988333,0.2484466666666666,-0.070607,0.08892,0.319054,3.134267,0.012391,0.081832,31,160.25425,-0.253359,45,0.0877279999999999,0.341087,19.67,22.146666666666665,4.17,4.93,12.729166666666666,8.2302918801093,26,5.137,6.259,9.678,10.244,0.3912761162675222,0.997080007786646,1.0065726666666668,3.873415333333333,3.137191333333333,4.7706523333333335,38.0819,1654.15794,1.0856666666666668,-43.77502333,18.23502,845.5084433333333,480.96785666666665,364.54058333333336,-0.000649243,0.0121555366666666,-0.01754362,0.0003623833333333,0.1533693699999999,0.01458102,0.3939828866666666,36.92666666666667,9.713406666666666,13.88261,0.4090339366666667,0.0005691266666666,-0.173333333,-0.156666667,0.4311566666666667,0.3876733333333333,0.0202666666666666,0.0174333333333333,0.1936666666666666,0.1741333333333333,0.1069333333333333,0.0957666666666666,-0.190633333,-0.189066667,-0.2109,-0.2065,0.003,-0.015,0.0635666666666666,0.0546333333333333,0.1037666666666666,0.0990333333333333,0.6069,0.5457,9.678433333333333,10.1435,0.3352333333333333,0.3001666666666667,0.0068366666666666,0.0058733333333333,160.25699999999998,11,2,0,0,68,0,2,0,18.46,2.4316000000000004,46.49500000000002,4,0,0,1,80.70165766734146,3.875658580581269,-0.08,10.92,4.728423353046612,4.379348677987478,8.308060412490446,4.2516434869485655,69.88587840201616,-0.352397028,0.1617858825039622,-0.062274683,0.1504744883955597,0.352397027582654,0.2685957628817446,-0.953617278,1.2222130410774308,9.473725907600098,0,0,0,0,20.771211599071872,13.847474399381248,18.62875439842261,0,0,6.290026729335213,0,0,0,0.45971055,train
EXP0004,CCOC(CC(C)C)OCC,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,44.097,3,0,0,0,1.4163,0,0,0,1,0,0,72.151,5,0,0,0,2.0524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-119.141026,-119.060463,-118.828331,0.058142,-0.374522,0.312695,-0.080563,0.116066,0.393258,2.54286,0.017128,11,44.09573,-0.318256,13,0.103168,0.421425,14.65,13.65,9.58,11.07,12.2375,2.01498604213528,9,3.374,4.171,4.553,6.748,0.436142709410548,1,0.652206,1.770666,0.062436,0.483958,5.1659,594.14832,0.8317,-3.53272,6.25484,373.31613,243.58916,129.72697,0.00210636,0.00450842,-0.00240399,1.003e-05,0.17455747,0.00348885,0.10278101,0,10.07567,13.13788,0.40809385,0.00056257,-197.767083,-197.692415,-197.47076,0.054923,-0.350002,0.296322,-0.074668,0.110827,0.370991,2.695485,0.016554,17,72.14897,-0.301867,21,0.094349,0.396216,11.41,13.2,6.33,8.59,9.8825,2.6282063750778777,13,4.016,5.203,6.343,7.977,0.4085949905239973,0.9931523904382472,0.722368,2.818691,0.073185,0.676702,6.4565,901.85128,0.8965,-3.8563,6.90175,506.25078,335.89405,170.35672,0.00230498,0.00477237,-0.00256,1.029e-05,0.17965206,0.00364572,0.10960455,0,9.7346,12.77499,0.40284785,0.00048655,-40.514764,-40.421618,-40.131971,0.063228,-0.476302,0.382793,-0.093146,0.144823,0.475939,2.101108,0.022034,5,16.0425,-0.383609,5,0.124783,0.508391,33.06,31.81,21.33,28.36,28.64,4.557954585118198,5,2.093,3.981,4.032,4.159,0.3416858363457114,0.993549928332537,0.564972,1.631894,0.000241,0.000257,3.8922,279.61408,0.6429,-3.48727,8.08452,211.70035,113.84809,97.85226,0.0018705,0.0060319,-0.00297116,1.624e-05,0.1152228,0.00465885,0.12563937,0,10.91819,12.25466,0.4191946,0.00016824,0.1211666666666666,0.0608333333333333,0.1714,0.0502666666666666,0.0603333333333333,0.0552999999999999,0.0100333333333333,0.0212,0.1160566666666666,0.1616333333333333,0.1936666666666666,0.1776999999999999,1.1982,0.8504666666666667,-505.4487603,-505.383265,-505.203252,0.0393366666666666,-0.301458,0.2455083333333333,-0.065495333,0.0900066666666666,0.311004,3.215938,0.0130506666666666,0.0848236666666666,31,160.25425,-0.250373667,45,0.0878013333333333,0.3381746666666667,25.03,24.543333333333333,4.976666666666667,4.22,14.6925,10.102467243615193,22,5.455000000000001,6.304333333333333,8.973666666666666,10.543666666666669,0.4082872073110211,0.9662525166464884,0.991988,3.880687333333333,3.0597250000000003,5.260534,45.00193333333333,1664.6243966666668,1.0788,-45.19002667,18.86310333333333,866.3685133333333,508.4761966666667,357.89231666666666,-0.000312417,0.0119679233333333,-0.01782851,0.00043135,0.1253631733333333,0.0143662366666666,0.39014679,33.89333333333334,9.729176666666666,13.878843333333334,0.4099125133333333,0.00065033,-0.2309,-0.077033333,0.5779633333333334,0.2222833333333333,0.0195,0.0193,0.2504333333333333,0.0963333333333333,0.1349666666666666,0.0578333333333333,-0.2032,-0.193333333,-0.2227,-0.212666667,0.0472333333333333,-0.097033333,0.0625333333333333,0.0619,0.0784666666666666,0.2012,0.8055333333333333,0.3097,14.026466666666666,5.229166666666667,0.4340666666666666,0.1858333333333333,0.0067933333333333,0.0067466666666666,160.25699999999998,11,2,0,0,68,0,2,0,18.46,2.4316000000000004,46.49500000000002,6,0,0,1,68.10749561002055,3.502884694476601,-0.08,10.92,6.619056743012787,6.323225806451613,8.09251746286662,4.43416547166073,69.88587840201616,-0.35295218,0.1572821867853102,-0.064046649,0.1496130444757417,0.3529521797992203,0.2517538346831164,-0.956266972,1.20802080643317,9.473725907600098,0,0,0,0,13.847474399381248,19.76538044554264,19.634585551951847,0,0,6.290026729335213,0,0,0,0.4082688,train
